order_id,orderrad_id,orderdatum,leveransdatum,produkt_sku,produktnamn,kategori,antal,pris_per_enhet,region,kundtyp,betalmetod,kund_id,leveransstatus,recension_text,recensionsdatum,betyg,orderdatum_raw,leveransdatum_raw,antal_raw,pris_per_enhet_raw,has_review,invalid_order_date,invalid_delivery_date,invalid_quantity,invalid_price,invalid_lead_time,revenue,lead_time_days,order_weekday,order_month,sentiment_bert
ORD-2024-00326,ORD-2024-00326-2,2024-05-25,2024-05-27,SKU-WC001,Webbkamera HD,Tillbehör,3.0,799.0,Stockholm,Företag,Faktura,KND-79731,Levererad,Prisvärt och bra kvalitet. Kommer köpa igen.,2024-05-29,4.0,2024-05-25,2024-05-27,3,799.00,True,False,False,False,False,False,2397.0,2,Saturday,5,Positive
ORD-2024-00326,ORD-2024-00326-3,2024-05-25,2024-05-27,SKU-SP001,Bluetooth-högtalare,Ljud,1.0,899.0,Stockholm,Företag,Faktura,KND-79731,Levererad,,,,2024-05-25,2024-05-27,1,899.00,False,False,False,False,False,False,899.0,2,Saturday,5,
ORD-2024-00327,ORD-2024-00327-1,2024-08-27,2024-08-31,SKU-LP003,Laptop Gaming X,Datorer,1.0,18999.0,Örebro,Privat,Swish,KND-29528,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-09-09,4.0,2024-08-27,2024-08-31,1,18999.00,True,False,False,False,False,False,18999.0,4,Tuesday,8,Positive
ORD-2024-00328,ORD-2024-00328-1,2024-10-13,2024-10-16,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Malmö,Privat,Swish,KND-38825,Levererad,,,,2024-10-13,2024-10-16,1,5999.00,False,False,False,False,False,False,5999.0,3,Sunday,10,
ORD-2024-00329,ORD-2024-00329-2,2024-06-21,2024-06-24,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Uppsala,Privat,Faktura,KND-65615,Levererad,,,,2024-06-21,2024-06-24,1,5999.00,False,False,False,False,False,False,5999.0,3,Friday,6,
ORD-2024-00330,ORD-2024-00330-1,2024-03-30,2024-04-05,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Norrland,Privat,Faktura,KND-48240,Levererad,,,,2024-03-30,2024-04-05,1,4999.00,False,False,False,False,False,False,4999.0,6,Saturday,3,
ORD-2024-00331,ORD-2024-00331-1,2024-12-30,2025-01-02,SKU-MS001,Trådlös Mus X1,Tillbehör,2.0,399.0,Stockholm,Företag,Faktura,KND-43916,Under Transport,,,,2024-12-30,2025-01-02,2,399.00,False,False,False,False,False,False,798.0,3,Monday,12,
ORD-2024-00331,ORD-2024-00331-2,2024-12-30,2025-01-02,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Stockholm,Företag,Faktura,KND-43916,Under Transport,,,,2024-12-30,2025-01-02,1,4999.00,False,False,False,False,False,False,4999.0,3,Monday,12,
ORD-2024-00331,ORD-2024-00331-3,2024-12-30,2025-01-02,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,3.0,4999.0,Stockholm,Företag,Faktura,KND-43916,Under Transport,,,,2024-12-30,2025-01-02,3,4999.00,False,False,False,False,False,False,14997.0,3,Monday,12,
ORD-2024-00333,ORD-2024-00333-3,2024-06-01,2024-06-03,SKU-LP001,Laptop Pro 15,Datorer,3.0,14999.0,Stockholm,Företag,Faktura,KND-63488,Skickad,,,,2024-06-01,2024-06-03,3,14999.00,False,False,False,False,False,False,44997.0,2,Saturday,6,
ORD-2024-00335,ORD-2024-00335-1,2024-09-01,2024-09-05,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Linköping,Privat,Kort,KND-56448,Levererad,,,,2024-09-01,2024-09-05,1,699.00,False,False,False,False,False,False,699.0,4,Sunday,9,
ORD-2024-00335,ORD-2024-00335-2,2024-09-01,2024-09-05,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Linköping,B2C,,KND-56448,Levererad,,,,2024-09-01,2024-09-05,1,799.00,False,False,False,False,False,False,799.0,4,Sunday,9,
ORD-2024-00336,ORD-2024-00336-1,2024-12-25,2024-12-27,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Stockholm,Företag,Faktura,KND-59098,Levererad,,,,2024-12-25,2024-12-27,1,549.00,False,False,False,False,False,False,549.0,2,Wednesday,12,
ORD-2024-00336,ORD-2024-00336-3,2024-12-25,2024-12-27,SKU-WC001,Webbkamera HD,Tillbehör,10.0,799.0,Stockholm,Företag,Faktura,KND-59098,Skickad,,,,2024-12-25,2024-12-27,10,799 kr,False,False,False,False,False,False,7990.0,2,Wednesday,12,
ORD-2024-00337,ORD-2024-00337-1,2024-10-11,2024-10-14,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Stockholm,Privat,Kort,KND-64723,Levererad,,,,2024-10-11,2024-10-14,1,799.00,False,False,False,False,False,False,799.0,3,Friday,10,
ORD-2024-00338,ORD-2024-00338-1,2024-10-11,2024-10-14,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,,Firma,Faktura,KND-64318,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-10-24,4.0,2024-10-11,2024-10-14,1,549 kr,True,False,False,False,False,False,549.0,3,Friday,10,Positive
ORD-2024-00338,ORD-2024-00338-1,2024-10-11,2024-10-14,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,,Firma,Faktura,KND-64318,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-10-24,4.0,2024-10-11,2024-10-14,1,549 kr,True,False,False,False,False,False,549.0,3,Friday,10,Positive
ORD-2024-00338,ORD-2024-00338-1,2024-10-11,2024-10-14,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,,Firma,Faktura,KND-64318,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-10-24,4.0,2024-10-11,2024-10-14,1,549 kr,True,False,False,False,False,False,549.0,3,Friday,10,Positive
ORD-2024-00339,ORD-2024-00339-1,2024-10-15,2024-10-17,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Malmö,Privat,Swish,KND-65258,Mottagen,,,,2024-10-15,2024-10-17,1,1899.00,False,False,False,False,False,False,1899.0,2,Tuesday,10,
ORD-2024-00339,ORD-2024-00339-2,2024-10-15,2024-10-17,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Malmö,Privat,Swish,KND-65258,Levererad,,,,2024-10-15,2024-10-17,1,7999.00,False,False,False,False,False,False,7999.0,2,Tuesday,10,
ORD-2024-00341,ORD-2024-00341-1,2024-02-15,2024-02-19,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,2.0,4999.0,Uppsala,Privat,Kort,KND-16910,Levererad,,,,2024-02-15,2024-02-19,2,4999.00,False,False,False,False,False,False,9998.0,4,Thursday,2,
ORD-2024-00341,ORD-2024-00341-2,2024-02-15,2024-02-19,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Uppsala,Privat,Kort,KND-16910,Levererad,,,,2024-02-15,2024-02-19,1,799.00,False,False,False,False,False,False,799.0,4,Thursday,2,
ORD-2024-00342,ORD-2024-00342-1,2024-08-03,2024-08-06,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Göteborg,Företag,Invoice,KND-72760,Levererad,Kan varmt rekommendera denna produkt.,2024-08-18,4.0,2024-08-03,2024-08-06,1,7999.00,True,False,False,False,False,False,7999.0,3,Saturday,8,Positive
ORD-2024-00342,ORD-2024-00342-2,2024-08-03,2024-08-06,SKU-LP002,Laptop Budget 14,Datorer,3.0,7999.0,Göteborg,Firma,Faktura,KND-72760,Levererad,Bra pris och hög kvalitet. Nöjd kund!,2024-08-09,5.0,2024-08-03,2024-08-06,3,7999.00,True,False,False,False,False,False,23997.0,3,Saturday,8,Positive
ORD-2024-00342,ORD-2024-00342-3,2024-08-03,2024-08-06,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,2.0,2499.0,Göteborg,Företag,Faktura,KND-72760,Levererad,,,,2024-08-03,2024-08-06,2,2499.00,False,False,False,False,False,False,4998.0,3,Saturday,8,
ORD-2024-00342,ORD-2024-00342-4,2024-08-03,2024-08-06,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Göteborg,Företag,Faktura,KND-72760,Levererad,Kan varmt rekommendera denna produkt.,2024-08-07,4.0,2024-08-03,2024-08-06,1,5999.00,True,False,False,False,False,False,5999.0,3,Saturday,8,Positive
ORD-2024-00342,ORD-2024-00342-5,2024-08-03,2024-08-06,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,2.0,2499.0,,Företag,Faktura,KND-72760,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-08-17,4.0,2024-08-03,2024-08-06,2,2499.00,True,False,False,False,False,False,4998.0,3,Saturday,8,Positive
ORD-2024-00343,ORD-2024-00343-1,2024-03-12,2024-03-15,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,B2C,Kort,KND-41212,Levererad,,,,2024-03-12,2024-03-15,1,599.00,False,False,False,False,False,False,599.0,3,Tuesday,3,
ORD-2024-00344,ORD-2024-00344-1,2024-03-25,2024-03-28,SKU-SD001,Extern SSD 1TB,Lagring,2.0,1199.0,Stockholm,Privat,Swish,KND-85709,Levererad,,,,2024-03-25,2024-03-28,2,1199.00,False,False,False,False,False,False,2398.0,3,Monday,3,
ORD-2024-00345,ORD-2024-00345-1,2024-09-27,2024-09-30,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,Privat,Kort,KND-53009,Levererad,"Helt okej, gör vad den ska.",2024-10-13,3.0,2024-09-27,2024-09-30,1,599.00,True,False,False,False,False,False,599.0,3,Friday,9,Neutral
ORD-2024-00347,ORD-2024-00347-2,2024-09-28,2024-10-01,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,3.0,699.0,Göteborg,Företag,Faktura,KND-96794,Levererad,Helt underbar kvalitet för pengarna.,2024-10-07,4.0,2024-09-28,2024-10-01,3,699.00,True,False,False,False,False,False,2097.0,3,Saturday,9,Negative
ORD-2024-00348,ORD-2024-00348-2,2024-04-15,2024-04-18,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Stockholm,Privat,Kort,KND-85100,Levererad,Bra pris och hög kvalitet. Nöjd kund!,2024-04-21,5.0,2024-04-15,2024-04-18,1,4999 kr,True,False,False,False,False,False,4999.0,3,Monday,4,Positive
ORD-2024-00348,ORD-2024-00348-3,2024-04-15,2024-04-18,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1.0,2499.0,Stockholm,Privat,Kort,KND-85100,Levererad,,,,2024-04-15,2024-04-18,1,2499.00,False,False,False,False,False,False,2499.0,3,Monday,4,
ORD-2024-00350,ORD-2024-00350-1,2024-04-18,2024-04-20,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Stockholm,Privat,Visa,KND-13604,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-04-21,4.0,2024-04-18,2024-04-20,1,1899.00,True,False,False,False,False,False,1899.0,2,Thursday,4,Positive
ORD-2024-00352,ORD-2024-00352-1,2024-09-30,2024-10-04,SKU-LP003,Laptop Gaming X,Datorer,3.0,18999.0,Linköping,Företag,Faktura,KND-88361,Levererad,,,,2024-09-30,2024-10-04,3,18999.00,False,False,False,False,False,False,56997.0,4,Monday,9,
ORD-2024-00352,ORD-2024-00352-2,2024-09-30,2024-10-04,SKU-SP001,Bluetooth-högtalare,Ljud,2.0,899.0,Linköping,Företag,Faktura,KND-88361,,,,,2024-09-30,2024-10-04,2,899.00,False,False,False,False,False,False,1798.0,4,Monday,9,
ORD-2024-00353,ORD-2024-00353-1,2024-09-16,2024-09-18,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1.0,1299.0,Stockholm,Privat,Kort,KND-14224,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-09-30,5.0,2024-09-16,2024-09-18,1,1299.00,True,False,False,False,False,False,1299.0,2,Monday,9,Positive
ORD-2024-00354,ORD-2024-00354-1,2024-08-05,2024-08-09,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Uppsala,Privat,Swish,KND-72792,Levererad,Snabb leverans och produkten är fantastisk!,2024-08-10,4.0,2024-08-05,2024-08-09,1,699.00,True,False,False,False,False,False,699.0,4,Monday,8,Positive
ORD-2024-00355,ORD-2024-00355-1,2024-08-09,2024-08-12,SKU-SD001,Extern SSD 1TB,Lagring,2.0,1199.0,Örebro,Privat,Swish,KND-98790,Levererad,,,,2024-08-09,2024-08-12,2,1199.00,False,False,False,False,False,False,2398.0,3,Friday,8,
ORD-2024-00356,ORD-2024-00356-1,2024-08-05,2024-08-08,SKU-SP001,Bluetooth-högtalare,Ljud,1.0,899.0,Uppsala,Privat,Faktura,KND-17272,Levererad,Genomsnittlig kvalitet. Inget speciellt.,2024-08-11,3.0,2024-08-05,2024-08-08,1,899.00,True,False,False,False,False,False,899.0,3,Monday,8,Neutral
ORD-2024-00357,ORD-2024-00357-1,2024-09-24,2024-09-26,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Göteborg,Företag,Faktura,KND-62635,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-09-30,5.0,2024-09-24,2024-09-26,1,699.00,True,False,False,False,False,False,699.0,2,Tuesday,9,Positive
ORD-2024-00357,ORD-2024-00357-2,2024-09-24,2024-09-26,SKU-WC001,Webbkamera HD,Tillbehör,2.0,799.0,,B2B,Faktura,KND-62635,Levererad,Super! Kommer definitivt handla här igen.,2024-10-06,4.0,2024-09-24,2024-09-26,2,799.00,True,False,False,False,False,False,1598.0,2,Tuesday,9,Positive
ORD-2024-00358,ORD-2024-00358-1,2024-09-07,2024-09-09,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Stockholm,Privat,,KND-79001,Retur,Bästa tangentbordet jag haft. Rekommenderar!,2024-09-23,5.0,2024-09-07,2024-09-09,1,4999.00,True,False,False,False,False,False,4999.0,2,Saturday,9,Positive
ORD-2024-00358,ORD-2024-00358-3,2024-09-07,2024-09-09,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Stockholm,Privat,Swish,KND-79001,Retur,,,,2024-09-07,2024-09-09,1,699.00,False,False,False,False,False,False,699.0,2,Saturday,9,
ORD-2024-00359,ORD-2024-00359-1,2024-06-15,2024-06-17,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Malmo,Privat,Kort,KND-77634,Levererad,,,,2024-06-15,2024-06-17,1,599.00,False,False,False,False,False,False,599.0,2,Saturday,6,
ORD-2024-00360,ORD-2024-00360-1,2024-11-27,2024-11-30,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,Privat,Kort,KND-14623,Levererad,,,,2024-11-27,2024-11-30,1,599.00,False,False,False,False,False,False,599.0,3,Wednesday,11,
ORD-2024-00362,ORD-2024-00362-1,2024-01-01,2024-01-05,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Uppsala,Privat,Swish,KND-84650,Levererad,,,,2024-01-01,2024-01-05,1,399.00,False,False,False,False,False,False,399.0,4,Monday,1,
ORD-2024-00362,ORD-2024-00362-2,2024-01-01,2024-01-05,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Uppsala,Privat,Swish,KND-84650,Levererad,Riktigt nöjd! Använder den dagligen.,2024-01-06,5.0,2024-01-01,2024-01-05,1,549.00,True,False,False,False,False,False,549.0,4,Monday,1,Positive
ORD-2024-00364,ORD-2024-00364-1,2024-04-25,2024-04-29,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Linköping,B2C,Kort,KND-36301,Levererad,"Smidigt att beställa, produkten kom snabbt och fungerar perfekt.",2024-05-08,4.0,2024-04-25,2024-04-29,1,599.00,True,False,False,False,False,False,599.0,4,Thursday,4,Positive
ORD-2024-00365,ORD-2024-00365-1,2024-08-08,2024-08-11,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1.0,1299.0,Malmö,Privat,,KND-63249,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-08-10,4.0,2024-08-08,2024-08-11,1,1299.00,True,False,False,False,False,False,1299.0,3,Thursday,8,Positive
ORD-2024-00366,ORD-2024-00366-1,2024-03-27,2024-03-29,SKU-SD001,Extern SSD 1TB,Lagring,1.0,1199.0,Malmö,Privat,Kort,KND-80968,Levererad,,,,2024-03-27,2024-03-29,1,1199.00,False,False,False,False,False,False,1199.0,2,Wednesday,3,
ORD-2024-00367,ORD-2024-00367-1,2024-12-24,2024-12-26,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Stockholm,B2C,Swish,KND-67492,Levererad,Varken bra eller dåligt. Fungerar.,2025-01-01,3.0,2024-12-24,2024-12-26,1,699.00,True,False,False,False,False,False,699.0,2,Tuesday,12,Positive
ORD-2024-00368,ORD-2024-00368-1,2024-03-10,2024-03-13,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1.0,2499.0,Stockholm,Privat,Kreditkort,KND-30074,Levererad,,,,2024-03-10,2024-03-13,1,2499.00,False,False,False,False,False,False,2499.0,3,Sunday,3,
ORD-2024-00369,ORD-2024-00369-1,2024-01-01,2024-01-04,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Göteborg,Privat,Swish,KND-83738,Retur,Trasig förpackning och skadad produkt.,2024-01-09,2.0,2024-01-01,2024-01-04,1,4999.00,True,False,False,False,False,False,4999.0,3,Monday,1,Negative
ORD-2024-00370,ORD-2024-00370-1,2024-09-07,2024-09-10,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Stockholm,Privat,Faktura,KND-52748,Under Transport,,,,2024-09-07,2024-09-10,1,549.00,False,False,False,False,False,False,549.0,3,Saturday,9,
ORD-2024-00371,ORD-2024-00371-1,2024-10-28,2024-10-31,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Uppsala,Företag,Faktura,KND-49119,Levererad,,,,2024-10-28,2024-10-31,1,699.00,False,False,False,False,False,False,699.0,3,Monday,10,
ORD-2024-00371,ORD-2024-00371-2,2024-10-28,2024-10-31,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,2.0,5999.0,Uppsala,Företag,Faktura,KND-49119,Levererad,"Den funkar. Inte mer, inte mindre.",2024-11-08,3.0,2024-10-28,2024-10-31,2,5999.00,True,False,False,False,False,False,11998.0,3,Monday,10,Neutral
ORD-2024-00372,ORD-2024-00372-1,2024-06-01,2024-06-04,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Västerås,Privat,Kort,KND-95878,Levererad,Genomsnittlig kvalitet. Inget speciellt.,2024-06-11,3.0,2024-06-01,2024-06-04,1,699.00,True,False,False,False,False,False,699.0,3,Saturday,6,Neutral
ORD-2024-00373,ORD-2024-00373-1,2024-09-11,2024-09-13,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Göteborg,Privat,Swish,KND-62746,Levererad,Helt underbar kvalitet för pengarna.,2024-09-24,4.0,2024-09-11,2024-09-13,1,599.00,True,False,False,False,False,False,599.0,2,Wednesday,9,Negative
ORD-2024-00373,ORD-2024-00373-2,2024-09-11,2024-09-13,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Göteborg,Privat,Swish,KND-62746,Levererad,Snabb leverans och produkten är fantastisk!,2024-09-21,5.0,2024-09-11,2024-09-13,1,799.00,True,False,False,False,False,False,799.0,2,Wednesday,9,Positive
ORD-2024-00373,ORD-2024-00373-2,2024-09-11,2024-09-13,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Göteborg,Privat,Swish,KND-62746,Levererad,Snabb leverans och produkten är fantastisk!,2024-09-21,5.0,2024-09-11,2024-09-13,1,799.00,True,False,False,False,False,False,799.0,2,Wednesday,9,Positive
ORD-2024-00373,ORD-2024-00373-3,2024-09-11,2024-09-13,SKU-LP003,Laptop Gaming X,Datorer,2.0,18999.0,Göteborg,Privat,Swish,KND-62746,Levererad,,,,2024-09-11,2024-09-13,2,18999.00,False,False,False,False,False,False,37998.0,2,Wednesday,9,
ORD-2024-00374,ORD-2024-00374-1,2024-10-21,2024-10-25,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Uppsala,Privat,Faktura,KND-45131,Levererad,,,,2024-10-21,2024-10-25,1,14999.00,False,False,False,False,False,False,14999.0,4,Monday,10,
ORD-2024-00375,ORD-2024-00375-1,2024-01-05,2024-01-08,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Sthlm,Privat,Swish,KND-44657,Levererad,Riktigt nöjd! Använder den dagligen.,2024-01-18,5.0,2024-01-05,2024-01-08,1,4999.00,True,False,False,False,False,False,4999.0,3,Friday,1,Positive
ORD-2024-00375,ORD-2024-00375-2,2024-01-05,2024-01-08,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Stockholm,Privat,Swish,KND-44657,Levererad,,,,2024-01-05,2024-01-08,1,14999.00,False,False,False,False,False,False,14999.0,3,Friday,1,
ORD-2024-00375,ORD-2024-00375-3,2024-01-05,2024-01-08,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Stockholm,Privat,Swish,KND-44657,Levererad,Snabb leverans och produkten är fantastisk!,2024-01-10,5.0,2024-01-05,2024-01-08,1,399.00,True,False,False,False,False,False,399.0,3,Friday,1,Positive
ORD-2024-00376,ORD-2024-00376-1,2024-05-28,2024-06-01,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Örebro,Privat,Swish,KND-31733,Levererad,"Den funkar. Inte mer, inte mindre.",2024-06-06,3.0,2024-05-28,2024-06-01,1,399.00,True,False,False,False,False,False,399.0,4,Tuesday,5,Neutral
ORD-2024-00377,ORD-2024-00377-1,2024-11-24,2024-11-26,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Göteborg,B2C,Kort,KND-28924,Levererad,Bästa tangentbordet jag haft. Rekommenderar!,2024-12-04,4.0,2024-11-24,2024-11-26,1,699.00,True,False,False,False,False,False,699.0,2,Sunday,11,Positive
ORD-2024-00378,ORD-2024-00378-1,2024-11-16,2024-11-19,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Göteborg,Privat,Kort,KND-52323,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-11-29,4.0,2024-11-16,2024-11-19,1,5999.00,True,False,False,False,False,False,5999.0,3,Saturday,11,Positive
ORD-2024-00379,ORD-2024-00379-1,2024-12-12,2024-12-15,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Göteborg,Företag,Faktura,KND-25448,Under Transport,,,,2024-12-12,2024-12-15,1,4999.00,False,False,False,False,False,False,4999.0,3,Thursday,12,
ORD-2024-00379,ORD-2024-00379-2,2024-12-12,2024-12-15,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Göteborg,Företag,Faktura,KND-25448,Skickad,,,,2024-12-12,2024-12-15,1,549.00,False,False,False,False,False,False,549.0,3,Thursday,12,
ORD-2024-00380,ORD-2024-00380-1,2024-11-03,2024-11-06,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Gbgb,B2C,Swish,KND-49879,Levererad,"Smidigt att beställa, produkten kom snabbt och fungerar perfekt.",2024-11-16,5.0,2024-11-03,2024-11-06,1,399.00,True,False,False,False,False,False,399.0,3,Sunday,11,Positive
ORD-2024-00381,ORD-2024-00381-1,2024-06-24,2024-06-26,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Malmö,Företag,Faktura,KND-40390,Levererad,Snabb leverans och produkten är fantastisk!,2024-07-09,5.0,2024-06-24,2024-06-26,1,699.00,True,False,False,False,False,False,699.0,2,Monday,6,Positive
ORD-2024-00070,ORD-2024-00070-1,2024-11-18,2024-11-20,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,Privat,Kort,KND-13904,Levererad,Riktigt nöjd! Använder den dagligen.,2024-11-23,4.0,2024-11-18,2024-11-20,1,599.00,True,False,False,False,False,False,599.0,2,Monday,11,Positive
ORD-2024-00070,ORD-2024-00070-1,2024-11-18,2024-11-20,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,Privat,Kort,KND-13904,Levererad,Riktigt nöjd! Använder den dagligen.,2024-11-23,4.0,2024-11-18,2024-11-20,1,599.00,True,False,False,False,False,False,599.0,2,Monday,11,Positive
ORD-2024-00381,ORD-2024-00381-3,2024-06-24,2024-06-26,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,3.0,599.0,Malmö,Företag,Faktura,KND-40390,Levererad,"Smidigt att beställa, produkten kom snabbt och fungerar perfekt.",2024-06-27,5.0,2024-06-24,2024-06-26,3,599.00,True,False,False,False,False,False,1797.0,2,Monday,6,Positive
ORD-2024-01517,ORD-2024-01517-1,2024-02-14,2024-02-18,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Linköping,Privat,,KND-72746,Under Transport,,,,2024-02-14,2024-02-18,1,1899.00,False,False,False,False,False,False,1899.0,4,Wednesday,2,
ORD-2024-00255,ORD-2024-00255-2,2024-02-17,2024-02-19,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1.0,2499.0,Stockholm,Företag,Faktura,KND-79586,Under Transport,,,,2024-02-17,2024-02-19,1,2499.00,False,False,False,False,False,False,2499.0,2,Saturday,2,
ORD-2024-00382,ORD-2024-00382-1,2024-03-23,2024-03-26,SKU-SD001,Extern SSD 1TB,Lagring,2.0,1199.0,Göteborg,B2B,Faktura,KND-15358,Levererad,"Gör jobbet, men hade kunnat vara bättre.",2024-04-03,3.0,2024-03-23,2024-03-26,2,1199.00,True,False,False,False,False,False,2398.0,3,Saturday,3,Neutral
ORD-2024-00382,ORD-2024-00382-2,2024-03-23,2024-03-26,SKU-LP002,Laptop Budget 14,Datorer,5.0,7999.0,Gbgb,Företag,Faktura,KND-15358,Levererad,Super! Kommer definitivt handla här igen.,2024-03-27,4.0,2024-03-23,2024-03-26,5,7999.00,True,False,False,False,False,False,39995.0,3,Saturday,3,Positive
ORD-2024-00382,ORD-2024-00382-3,2024-03-23,2024-03-26,SKU-HS002,Headset Budget,Ljud,2.0,499.0,Göteborg,B2B,Faktura,KND-15358,Levererad,Okej produkt för pengarna.,2024-04-01,3.0,2024-03-23,2024-03-26,2,499.00,True,False,False,False,False,False,998.0,3,Saturday,3,Neutral
ORD-2024-00382,ORD-2024-00382-4,2024-03-23,2024-03-26,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Göteborg,Företag,Faktura,KND-15358,Levererad,,,,2024-03-23,2024-03-26,1,399 kr,False,False,False,False,False,False,399.0,3,Saturday,3,
ORD-2024-00383,ORD-2024-00383-1,2024-01-31,2024-02-03,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Göteborg,Privat,Kreditkort,KND-62020,Levererad,,,,2024-01-31,2024-02-03,1,699.00,False,False,False,False,False,False,699.0,3,Wednesday,1,
